order_id;date;day;day_time;month;year;time;hour
16852;13/10/2022;Kam;13;Okt;2022;16.13.21;16
16853;13/10/2022;Kam;13;Okt;2022;16.13.52;16
16854;13/10/2022;Kam;13;Okt;2022;16.23.13;16
16855;13/10/2022;Kam;13;Okt;2022;16.50.12;16
16856;13/10/2022;Kam;13;Okt;2022;17.09.02;17
16857;13/10/2022;Kam;13;Okt;2022;17.19.52;17
16858;13/10/2022;Kam;13;Okt;2022;17.31.58;17
16859;13/10/2022;Kam;13;Okt;2022;17.38.30;17
16860;13/10/2022;Kam;13;Okt;2022;17.43.30;17
16861;13/10/2022;Kam;13;Okt;2022;17.48.24;17
16862;13/10/2022;Kam;13;Okt;2022;18.02.40;18
16863;13/10/2022;Kam;13;Okt;2022;18.04.40;18
16864;13/10/2022;Kam;13;Okt;2022;18.43.14;18
16865;13/10/2022;Kam;13;Okt;2022;18.45.55;18
16866;13/10/2022;Kam;13;Okt;2022;18.54.34;18
16867;13/10/2022;Kam;13;Okt;2022;19.02.32;19
16868;13/10/2022;Kam;13;Okt;2022;19.04.36;19
16869;13/10/2022;Kam;13;Okt;2022;19.12.38;19
16870;13/10/2022;Kam;13;Okt;2022;19.23.38;19
16871;13/10/2022;Kam;13;Okt;2022;19.27.07;19
16872;13/10/2022;Kam;13;Okt;2022;19.28.06;19
16873;13/10/2022;Kam;13;Okt;2022;19.37.18;19
16874;13/10/2022;Kam;13;Okt;2022;19.51.36;19
16875;13/10/2022;Kam;13;Okt;2022;20.02.18;20
16876;13/10/2022;Kam;13;Okt;2022;20.13.13;20
16877;13/10/2022;Kam;13;Okt;2022;20.23.21;20
16878;13/10/2022;Kam;13;Okt;2022;20.45.41;20
16879;13/10/2022;Kam;13;Okt;2022;20.51.19;20
16880;13/10/2022;Kam;13;Okt;2022;21.17.48;21
16881;13/10/2022;Kam;13;Okt;2022;22.15.05;22
16882;13/10/2022;Kam;13;Okt;2022;22.26.00;22
16883;14/10/2022;Jum;14;Okt;2022;11.42.59;11
16884;14/10/2022;Jum;14;Okt;2022;12.07.21;12
16885;14/10/2022;Jum;14;Okt;2022;12.17.37;12
16886;14/10/2022;Jum;14;Okt;2022;12.18.05;12
16887;14/10/2022;Jum;14;Okt;2022;12.20.21;12
16888;14/10/2022;Jum;14;Okt;2022;12.27.39;12
16889;14/10/2022;Jum;14;Okt;2022;12.29.08;12
16890;14/10/2022;Jum;14;Okt;2022;12.29.20;12
16891;14/10/2022;Jum;14;Okt;2022;12.31.02;12
16892;14/10/2022;Jum;14;Okt;2022;12.32.40;12
16893;14/10/2022;Jum;14;Okt;2022;12.32.50;12
16894;14/10/2022;Jum;14;Okt;2022;12.43.05;12
16895;14/10/2022;Jum;14;Okt;2022;12.51.40;12
16896;14/10/2022;Jum;14;Okt;2022;12.52.09;12
16897;14/10/2022;Jum;14;Okt;2022;12.52.15;12
16898;14/10/2022;Jum;14;Okt;2022;13.02.26;13
16899;14/10/2022;Jum;14;Okt;2022;13.05.05;13
16900;14/10/2022;Jum;14;Okt;2022;13.06.37;13
16901;14/10/2022;Jum;14;Okt;2022;13.06.46;13
16902;14/10/2022;Jum;14;Okt;2022;13.18.45;13
16903;14/10/2022;Jum;14;Okt;2022;13.26.22;13
16904;14/10/2022;Jum;14;Okt;2022;13.35.58;13
16905;14/10/2022;Jum;14;Okt;2022;14.04.51;14
16906;14/10/2022;Jum;14;Okt;2022;14.40.58;14
16907;14/10/2022;Jum;14;Okt;2022;14.49.50;14
16908;14/10/2022;Jum;14;Okt;2022;14.50.26;14
16909;14/10/2022;Jum;14;Okt;2022;15.26.39;15
16910;14/10/2022;Jum;14;Okt;2022;15.40.25;15
16911;14/10/2022;Jum;14;Okt;2022;16.04.40;16
16912;14/10/2022;Jum;14;Okt;2022;16.27.10;16
16913;14/10/2022;Jum;14;Okt;2022;16.36.17;16
16914;14/10/2022;Jum;14;Okt;2022;16.36.44;16
16915;14/10/2022;Jum;14;Okt;2022;16.52.24;16
16916;14/10/2022;Jum;14;Okt;2022;17.02.50;17
16917;14/10/2022;Jum;14;Okt;2022;17.15.53;17
16918;14/10/2022;Jum;14;Okt;2022;17.16.39;17
16919;14/10/2022;Jum;14;Okt;2022;17.27.11;17
16920;14/10/2022;Jum;14;Okt;2022;17.28.58;17
16921;14/10/2022;Jum;14;Okt;2022;18.09.07;18
16922;14/10/2022;Jum;14;Okt;2022;18.27.01;18
16923;14/10/2022;Jum;14;Okt;2022;18.31.35;18
16924;14/10/2022;Jum;14;Okt;2022;18.41.35;18
16925;14/10/2022;Jum;14;Okt;2022;18.55.38;18
16926;14/10/2022;Jum;14;Okt;2022;18.56.42;18
16927;14/10/2022;Jum;14;Okt;2022;19.07.49;19
16928;14/10/2022;Jum;14;Okt;2022;19.26.57;19
16929;14/10/2022;Jum;14;Okt;2022;19.43.53;19
16930;14/10/2022;Jum;14;Okt;2022;20.01.04;20
16931;14/10/2022;Jum;14;Okt;2022;20.04.44;20
16932;14/10/2022;Jum;14;Okt;2022;20.13.52;20
16933;14/10/2022;Jum;14;Okt;2022;20.16.59;20
16934;14/10/2022;Jum;14;Okt;2022;20.27.42;20
16935;14/10/2022;Jum;14;Okt;2022;20.31.48;20
16936;14/10/2022;Jum;14;Okt;2022;20.44.59;20
16937;14/10/2022;Jum;14;Okt;2022;20.46.40;20
16938;14/10/2022;Jum;14;Okt;2022;20.54.28;20
16939;14/10/2022;Jum;14;Okt;2022;21.18.29;21
16940;15/10/2022;Sab;15;Okt;2022;11.21.43;11
16941;15/10/2022;Sab;15;Okt;2022;11.31.19;11
16942;15/10/2022;Sab;15;Okt;2022;11.33.48;11
16943;15/10/2022;Sab;15;Okt;2022;11.36.39;11
16944;15/10/2022;Sab;15;Okt;2022;11.36.44;11
16945;15/10/2022;Sab;15;Okt;2022;11.48.39;11
16946;15/10/2022;Sab;15;Okt;2022;11.55.45;11
16947;15/10/2022;Sab;15;Okt;2022;12.12.57;12
16948;15/10/2022;Sab;15;Okt;2022;12.13.48;12
16949;15/10/2022;Sab;15;Okt;2022;12.16.48;12
16950;15/10/2022;Sab;15;Okt;2022;12.19.00;12
16951;15/10/2022;Sab;15;Okt;2022;12.26.09;12
16952;15/10/2022;Sab;15;Okt;2022;12.30.21;12
16953;15/10/2022;Sab;15;Okt;2022;12.32.21;12
16954;15/10/2022;Sab;15;Okt;2022;12.35.29;12
16955;15/10/2022;Sab;15;Okt;2022;12.41.03;12
16956;15/10/2022;Sab;15;Okt;2022;12.49.47;12
16957;15/10/2022;Sab;15;Okt;2022;12.55.24;12
16958;15/10/2022;Sab;15;Okt;2022;12.56.58;12
16959;15/10/2022;Sab;15;Okt;2022;13.00.35;13
16960;15/10/2022;Sab;15;Okt;2022;13.03.31;13
16961;15/10/2022;Sab;15;Okt;2022;13.03.37;13
16962;15/10/2022;Sab;15;Okt;2022;13.04.46;13
16963;15/10/2022;Sab;15;Okt;2022;13.07.05;13
16964;15/10/2022;Sab;15;Okt;2022;13.13.33;13
16965;15/10/2022;Sab;15;Okt;2022;13.15.02;13
16966;15/10/2022;Sab;15;Okt;2022;13.21.02;13
16967;15/10/2022;Sab;15;Okt;2022;13.23.29;13
16968;15/10/2022;Sab;15;Okt;2022;13.28.45;13
16969;15/10/2022;Sab;15;Okt;2022;13.29.07;13
16970;15/10/2022;Sab;15;Okt;2022;13.32.29;13
16971;15/10/2022;Sab;15;Okt;2022;13.33.35;13
16972;15/10/2022;Sab;15;Okt;2022;13.38.15;13
16973;15/10/2022;Sab;15;Okt;2022;13.39.34;13
16974;15/10/2022;Sab;15;Okt;2022;13.39.49;13
16975;15/10/2022;Sab;15;Okt;2022;13.49.26;13
16976;15/10/2022;Sab;15;Okt;2022;13.56.41;13
16977;15/10/2022;Sab;15;Okt;2022;13.59.51;13
16978;15/10/2022;Sab;15;Okt;2022;14.00.20;14
16979;15/10/2022;Sab;15;Okt;2022;14.16.50;14
16980;15/10/2022;Sab;15;Okt;2022;14.26.35;14
16981;15/10/2022;Sab;15;Okt;2022;14.51.27;14
16982;15/10/2022;Sab;15;Okt;2022;15.01.09;15
16983;15/10/2022;Sab;15;Okt;2022;15.11.03;15
16984;15/10/2022;Sab;15;Okt;2022;15.17.08;15
16985;15/10/2022;Sab;15;Okt;2022;15.17.31;15
16986;15/10/2022;Sab;15;Okt;2022;15.48.48;15
16987;15/10/2022;Sab;15;Okt;2022;16.01.19;16
16988;15/10/2022;Sab;15;Okt;2022;16.17.52;16
16989;15/10/2022;Sab;15;Okt;2022;16.35.04;16
16990;15/10/2022;Sab;15;Okt;2022;16.36.12;16
16991;15/10/2022;Sab;15;Okt;2022;16.45.33;16
16992;15/10/2022;Sab;15;Okt;2022;16.59.25;16
16993;15/10/2022;Sab;15;Okt;2022;16.59.42;16
16994;15/10/2022;Sab;15;Okt;2022;17.14.24;17
16995;15/10/2022;Sab;15;Okt;2022;17.16.06;17
16996;15/10/2022;Sab;15;Okt;2022;17.16.12;17
16997;15/10/2022;Sab;15;Okt;2022;17.21.06;17
16998;15/10/2022;Sab;15;Okt;2022;17.21.45;17
16999;15/10/2022;Sab;15;Okt;2022;17.21.51;17
17000;15/10/2022;Sab;15;Okt;2022;17.21.52;17
17001;15/10/2022;Sab;15;Okt;2022;17.24.50;17
17002;15/10/2022;Sab;15;Okt;2022;17.31.52;17
17003;15/10/2022;Sab;15;Okt;2022;17.41.30;17
17004;15/10/2022;Sab;15;Okt;2022;17.41.54;17
17005;15/10/2022;Sab;15;Okt;2022;17.45.43;17
17006;15/10/2022;Sab;15;Okt;2022;17.48.43;17
17007;15/10/2022;Sab;15;Okt;2022;17.50.12;17
17008;15/10/2022;Sab;15;Okt;2022;17.52.33;17
17009;15/10/2022;Sab;15;Okt;2022;17.53.46;17
17010;15/10/2022;Sab;15;Okt;2022;17.56.32;17
17011;15/10/2022;Sab;15;Okt;2022;17.59.15;17
17012;15/10/2022;Sab;15;Okt;2022;18.10.08;18
17013;15/10/2022;Sab;15;Okt;2022;18.11.25;18
17014;15/10/2022;Sab;15;Okt;2022;18.17.51;18
17015;15/10/2022;Sab;15;Okt;2022;18.21.02;18
17016;15/10/2022;Sab;15;Okt;2022;18.21.52;18
17017;15/10/2022;Sab;15;Okt;2022;18.23.01;18
17018;15/10/2022;Sab;15;Okt;2022;18.23.50;18
17019;15/10/2022;Sab;15;Okt;2022;18.44.04;18
17020;15/10/2022;Sab;15;Okt;2022;18.47.59;18
17021;15/10/2022;Sab;15;Okt;2022;19.01.32;19
17022;15/10/2022;Sab;15;Okt;2022;19.05.02;19
17023;15/10/2022;Sab;15;Okt;2022;19.13.04;19
17024;15/10/2022;Sab;15;Okt;2022;19.13.08;19
17025;15/10/2022;Sab;15;Okt;2022;19.18.24;19
17026;15/10/2022;Sab;15;Okt;2022;19.40.30;19
17027;15/10/2022;Sab;15;Okt;2022;19.46.33;19
17028;15/10/2022;Sab;15;Okt;2022;19.49.48;19
17029;15/10/2022;Sab;15;Okt;2022;20.12.04;20
17030;15/10/2022;Sab;15;Okt;2022;20.12.11;20
17031;15/10/2022;Sab;15;Okt;2022;20.15.31;20
17032;15/10/2022;Sab;15;Okt;2022;20.17.07;20
17033;15/10/2022;Sab;15;Okt;2022;20.20.18;20
17034;15/10/2022;Sab;15;Okt;2022;20.27.29;20
17035;15/10/2022;Sab;15;Okt;2022;20.32.31;20
17036;15/10/2022;Sab;15;Okt;2022;20.38.38;20
17037;15/10/2022;Sab;15;Okt;2022;20.40.17;20
17038;15/10/2022;Sab;15;Okt;2022;21.16.15;21
17039;15/10/2022;Sab;15;Okt;2022;21.18.57;21
17040;15/10/2022;Sab;15;Okt;2022;21.30.14;21
17041;15/10/2022;Sab;15;Okt;2022;21.34.11;21
17042;15/10/2022;Sab;15;Okt;2022;21.59.31;21
17043;15/10/2022;Sab;15;Okt;2022;22.00.22;22
17044;15/10/2022;Sab;15;Okt;2022;22.15.11;22
17045;15/10/2022;Sab;15;Okt;2022;22.29.41;22
17046;15/10/2022;Sab;15;Okt;2022;22.30.54;22
17047;16/10/2022;Mgg;16;Okt;2022;11.45.08;11
17048;16/10/2022;Mgg;16;Okt;2022;11.47.04;11
17049;16/10/2022;Mgg;16;Okt;2022;11.49.41;11
17050;16/10/2022;Mgg;16;Okt;2022;11.54.50;11
17051;16/10/2022;Mgg;16;Okt;2022;12.05.50;12
17052;16/10/2022;Mgg;16;Okt;2022;12.07.20;12
17053;16/10/2022;Mgg;16;Okt;2022;12.08.36;12
17054;16/10/2022;Mgg;16;Okt;2022;12.23.13;12
17055;16/10/2022;Mgg;16;Okt;2022;12.31.27;12
17056;16/10/2022;Mgg;16;Okt;2022;12.33.35;12
17057;16/10/2022;Mgg;16;Okt;2022;12.55.44;12
17058;16/10/2022;Mgg;16;Okt;2022;13.02.11;13
17059;16/10/2022;Mgg;16;Okt;2022;13.10.36;13
17060;16/10/2022;Mgg;16;Okt;2022;13.18.38;13
17061;16/10/2022;Mgg;16;Okt;2022;13.19.55;13
17062;16/10/2022;Mgg;16;Okt;2022;13.32.02;13
17063;16/10/2022;Mgg;16;Okt;2022;13.32.39;13
17064;16/10/2022;Mgg;16;Okt;2022;13.37.28;13
17065;16/10/2022;Mgg;16;Okt;2022;14.06.57;14
17066;16/10/2022;Mgg;16;Okt;2022;14.18.32;14
17067;16/10/2022;Mgg;16;Okt;2022;14.34.46;14
17068;16/10/2022;Mgg;16;Okt;2022;14.40.23;14
17069;16/10/2022;Mgg;16;Okt;2022;14.54.31;14
17070;16/10/2022;Mgg;16;Okt;2022;15.08.54;15
17071;16/10/2022;Mgg;16;Okt;2022;15.50.14;15
17072;16/10/2022;Mgg;16;Okt;2022;16.01.58;16
17073;16/10/2022;Mgg;16;Okt;2022;16.16.37;16
17074;16/10/2022;Mgg;16;Okt;2022;16.21.04;16
17075;16/10/2022;Mgg;16;Okt;2022;16.28.18;16
17076;16/10/2022;Mgg;16;Okt;2022;16.39.56;16
17077;16/10/2022;Mgg;16;Okt;2022;16.41.07;16
17078;16/10/2022;Mgg;16;Okt;2022;17.15.07;17
17079;16/10/2022;Mgg;16;Okt;2022;17.19.18;17
17080;16/10/2022;Mgg;16;Okt;2022;17.26.31;17
17081;16/10/2022;Mgg;16;Okt;2022;17.31.32;17
17082;16/10/2022;Mgg;16;Okt;2022;17.39.12;17
17083;16/10/2022;Mgg;16;Okt;2022;17.40.46;17
17084;16/10/2022;Mgg;16;Okt;2022;17.49.26;17
17085;16/10/2022;Mgg;16;Okt;2022;18.00.23;18
17086;16/10/2022;Mgg;16;Okt;2022;18.03.05;18
17087;16/10/2022;Mgg;16;Okt;2022;18.05.58;18
17088;16/10/2022;Mgg;16;Okt;2022;18.27.26;18
17089;16/10/2022;Mgg;16;Okt;2022;18.30.07;18
17090;16/10/2022;Mgg;16;Okt;2022;18.39.23;18
17091;16/10/2022;Mgg;16;Okt;2022;18.40.13;18
17092;16/10/2022;Mgg;16;Okt;2022;18.49.01;18
17093;16/10/2022;Mgg;16;Okt;2022;18.51.37;18
17094;16/10/2022;Mgg;16;Okt;2022;18.55.14;18
17095;16/10/2022;Mgg;16;Okt;2022;19.04.50;19
17096;16/10/2022;Mgg;16;Okt;2022;19.10.16;19
17097;16/10/2022;Mgg;16;Okt;2022;19.30.45;19
17098;16/10/2022;Mgg;16;Okt;2022;19.39.04;19
17099;16/10/2022;Mgg;16;Okt;2022;19.49.44;19
17100;16/10/2022;Mgg;16;Okt;2022;20.19.22;20
17101;16/10/2022;Mgg;16;Okt;2022;20.43.02;20
17102;16/10/2022;Mgg;16;Okt;2022;20.43.17;20
17103;16/10/2022;Mgg;16;Okt;2022;20.51.58;20
17104;16/10/2022;Mgg;16;Okt;2022;21.03.23;21
17105;16/10/2022;Mgg;16;Okt;2022;21.15.58;21
17106;16/10/2022;Mgg;16;Okt;2022;21.18.32;21
17107;16/10/2022;Mgg;16;Okt;2022;21.19.55;21
17108;16/10/2022;Mgg;16;Okt;2022;21.29.05;21
17109;16/10/2022;Mgg;16;Okt;2022;21.37.35;21
17110;16/10/2022;Mgg;16;Okt;2022;22.39.16;22
17111;17/10/2022;Sen;17;Okt;2022;12.09.20;12
17112;17/10/2022;Sen;17;Okt;2022;12.56.31;12
17113;17/10/2022;Sen;17;Okt;2022;12.58.18;12
17114;17/10/2022;Sen;17;Okt;2022;13.03.25;13
17115;17/10/2022;Sen;17;Okt;2022;13.07.44;13
17116;17/10/2022;Sen;17;Okt;2022;13.09.11;13
17117;17/10/2022;Sen;17;Okt;2022;13.14.43;13
17118;17/10/2022;Sen;17;Okt;2022;13.40.26;13
17119;17/10/2022;Sen;17;Okt;2022;13.55.20;13
17120;17/10/2022;Sen;17;Okt;2022;15.09.31;15
17121;17/10/2022;Sen;17;Okt;2022;15.17.57;15
17122;17/10/2022;Sen;17;Okt;2022;15.23.00;15
17123;17/10/2022;Sen;17;Okt;2022;15.49.15;15
17124;17/10/2022;Sen;17;Okt;2022;15.54.47;15
17125;17/10/2022;Sen;17;Okt;2022;16.04.27;16
17126;17/10/2022;Sen;17;Okt;2022;16.07.35;16
17127;17/10/2022;Sen;17;Okt;2022;16.10.38;16
17128;17/10/2022;Sen;17;Okt;2022;16.19.17;16
17129;17/10/2022;Sen;17;Okt;2022;16.25.32;16
17130;17/10/2022;Sen;17;Okt;2022;17.03.09;17
17131;17/10/2022;Sen;17;Okt;2022;17.03.37;17
17132;17/10/2022;Sen;17;Okt;2022;17.03.47;17
17133;17/10/2022;Sen;17;Okt;2022;17.11.59;17
17134;17/10/2022;Sen;17;Okt;2022;17.14.51;17
17135;17/10/2022;Sen;17;Okt;2022;17.52.35;17
17136;17/10/2022;Sen;17;Okt;2022;18.17.07;18
17137;17/10/2022;Sen;17;Okt;2022;18.23.31;18
17138;17/10/2022;Sen;17;Okt;2022;18.25.13;18
17139;17/10/2022;Sen;17;Okt;2022;18.28.45;18
17140;17/10/2022;Sen;17;Okt;2022;18.31.33;18
17141;17/10/2022;Sen;17;Okt;2022;18.34.16;18
17142;17/10/2022;Sen;17;Okt;2022;18.43.53;18
17143;17/10/2022;Sen;17;Okt;2022;19.09.54;19
17144;17/10/2022;Sen;17;Okt;2022;19.22.39;19
17145;17/10/2022;Sen;17;Okt;2022;19.41.58;19
17146;17/10/2022;Sen;17;Okt;2022;19.44.20;19
17147;17/10/2022;Sen;17;Okt;2022;19.46.28;19
17148;17/10/2022;Sen;17;Okt;2022;19.47.40;19
17149;17/10/2022;Sen;17;Okt;2022;19.50.09;19
17150;17/10/2022;Sen;17;Okt;2022;19.52.57;19
17151;17/10/2022;Sen;17;Okt;2022;20.09.31;20
17152;17/10/2022;Sen;17;Okt;2022;20.12.15;20
17153;17/10/2022;Sen;17;Okt;2022;20.19.45;20
17154;17/10/2022;Sen;17;Okt;2022;20.20.35;20
17155;17/10/2022;Sen;17;Okt;2022;20.57.48;20
17156;17/10/2022;Sen;17;Okt;2022;21.27.29;21
17157;17/10/2022;Sen;17;Okt;2022;21.54.57;21
17158;17/10/2022;Sen;17;Okt;2022;22.01.37;22
17159;17/10/2022;Sen;17;Okt;2022;22.06.26;22
17160;17/10/2022;Sen;17;Okt;2022;22.09.19;22
17161;17/10/2022;Sen;17;Okt;2022;22.10.45;22
17162;17/10/2022;Sen;17;Okt;2022;22.12.44;22
17163;17/10/2022;Sen;17;Okt;2022;22.14.01;22
17164;17/10/2022;Sen;17;Okt;2022;22.36.11;22
17165;17/10/2022;Sen;17;Okt;2022;22.50.09;22
17166;18/10/2022;Sel;18;Okt;2022;11.59.17;11
17167;18/10/2022;Sel;18;Okt;2022;12.04.13;12
17168;18/10/2022;Sel;18;Okt;2022;12.08.31;12
17169;18/10/2022;Sel;18;Okt;2022;12.54.26;12
17170;18/10/2022;Sel;18;Okt;2022;12.59.32;12
17171;18/10/2022;Sel;18;Okt;2022;13.05.09;13
17172;18/10/2022;Sel;18;Okt;2022;13.23.24;13
17173;18/10/2022;Sel;18;Okt;2022;13.34.46;13
17174;18/10/2022;Sel;18;Okt;2022;13.39.34;13
17175;18/10/2022;Sel;18;Okt;2022;13.48.41;13
17176;18/10/2022;Sel;18;Okt;2022;14.00.56;14
17177;18/10/2022;Sel;18;Okt;2022;14.11.30;14
17178;18/10/2022;Sel;18;Okt;2022;14.17.51;14
17179;18/10/2022;Sel;18;Okt;2022;15.11.21;15
17180;18/10/2022;Sel;18;Okt;2022;15.20.51;15
17181;18/10/2022;Sel;18;Okt;2022;15.42.34;15
17182;18/10/2022;Sel;18;Okt;2022;15.55.19;15
17183;18/10/2022;Sel;18;Okt;2022;15.57.38;15
17184;18/10/2022;Sel;18;Okt;2022;16.21.59;16
17185;18/10/2022;Sel;18;Okt;2022;16.54.21;16
17186;18/10/2022;Sel;18;Okt;2022;17.05.39;17
17187;18/10/2022;Sel;18;Okt;2022;17.09.20;17
17188;18/10/2022;Sel;18;Okt;2022;17.37.55;17
17189;18/10/2022;Sel;18;Okt;2022;17.52.01;17
17190;18/10/2022;Sel;18;Okt;2022;18.03.07;18
17191;18/10/2022;Sel;18;Okt;2022;18.06.13;18
17192;18/10/2022;Sel;18;Okt;2022;18.13.25;18
17193;18/10/2022;Sel;18;Okt;2022;18.19.54;18
17194;18/10/2022;Sel;18;Okt;2022;18.20.08;18
17195;18/10/2022;Sel;18;Okt;2022;18.23.36;18
17196;18/10/2022;Sel;18;Okt;2022;18.27.45;18
17197;18/10/2022;Sel;18;Okt;2022;18.32.51;18
17198;18/10/2022;Sel;18;Okt;2022;18.34.52;18
17199;18/10/2022;Sel;18;Okt;2022;18.38.34;18
17200;18/10/2022;Sel;18;Okt;2022;19.16.58;19
17201;18/10/2022;Sel;18;Okt;2022;19.31.12;19
17202;18/10/2022;Sel;18;Okt;2022;19.47.42;19
17203;18/10/2022;Sel;18;Okt;2022;19.49.10;19
17204;18/10/2022;Sel;18;Okt;2022;19.52.08;19
17205;18/10/2022;Sel;18;Okt;2022;19.59.15;19
17206;18/10/2022;Sel;18;Okt;2022;20.00.47;20
17207;18/10/2022;Sel;18;Okt;2022;20.05.12;20
17208;18/10/2022;Sel;18;Okt;2022;20.14.20;20
17209;18/10/2022;Sel;18;Okt;2022;20.36.28;20
17210;18/10/2022;Sel;18;Okt;2022;20.47.19;20
17211;20/10/2022;Kam;20;Okt;2022;11.24.16;11
17212;20/10/2022;Kam;20;Okt;2022;11.41.17;11
17213;20/10/2022;Kam;20;Okt;2022;11.55.42;11
17214;20/10/2022;Kam;20;Okt;2022;11.56.50;11
17215;20/10/2022;Kam;20;Okt;2022;11.58.29;11
17216;20/10/2022;Kam;20;Okt;2022;11.59.52;11
17217;20/10/2022;Kam;20;Okt;2022;12.16.11;12
17218;20/10/2022;Kam;20;Okt;2022;12.20.44;12
17219;20/10/2022;Kam;20;Okt;2022;12.22.31;12
17220;20/10/2022;Kam;20;Okt;2022;12.24.15;12
17221;20/10/2022;Kam;20;Okt;2022;12.35.28;12
17222;20/10/2022;Kam;20;Okt;2022;12.36.21;12
17223;20/10/2022;Kam;20;Okt;2022;12.36.39;12
17224;20/10/2022;Kam;20;Okt;2022;12.37.34;12
17225;20/10/2022;Kam;20;Okt;2022;12.49.03;12
17226;20/10/2022;Kam;20;Okt;2022;12.53.18;12
17227;20/10/2022;Kam;20;Okt;2022;12.57.07;12
17228;20/10/2022;Kam;20;Okt;2022;13.03.30;13
17229;20/10/2022;Kam;20;Okt;2022;13.04.21;13
17230;20/10/2022;Kam;20;Okt;2022;13.10.29;13
17231;20/10/2022;Kam;20;Okt;2022;13.15.14;13
17232;20/10/2022;Kam;20;Okt;2022;13.15.40;13
17233;20/10/2022;Kam;20;Okt;2022;13.32.04;13
17234;20/10/2022;Kam;20;Okt;2022;13.41.31;13
17235;20/10/2022;Kam;20;Okt;2022;13.44.21;13
17236;20/10/2022;Kam;20;Okt;2022;13.49.06;13
17237;20/10/2022;Kam;20;Okt;2022;13.54.49;13
17238;20/10/2022;Kam;20;Okt;2022;15.03.55;15
17239;20/10/2022;Kam;20;Okt;2022;15.10.55;15
17240;20/10/2022;Kam;20;Okt;2022;15.27.52;15
17241;20/10/2022;Kam;20;Okt;2022;15.37.01;15
17242;20/10/2022;Kam;20;Okt;2022;16.02.25;16
17243;20/10/2022;Kam;20;Okt;2022;16.08.04;16
17244;20/10/2022;Kam;20;Okt;2022;16.49.57;16
17245;20/10/2022;Kam;20;Okt;2022;17.08.42;17
17246;20/10/2022;Kam;20;Okt;2022;17.09.42;17
17247;20/10/2022;Kam;20;Okt;2022;17.30.01;17
17248;20/10/2022;Kam;20;Okt;2022;17.34.41;17
17249;20/10/2022;Kam;20;Okt;2022;17.36.50;17
17250;20/10/2022;Kam;20;Okt;2022;17.39.11;17
17251;20/10/2022;Kam;20;Okt;2022;17.42.03;17
17252;20/10/2022;Kam;20;Okt;2022;17.58.59;17
17253;20/10/2022;Kam;20;Okt;2022;18.14.37;18
17254;20/10/2022;Kam;20;Okt;2022;18.26.47;18
17255;20/10/2022;Kam;20;Okt;2022;18.28.58;18
17256;20/10/2022;Kam;20;Okt;2022;18.40.58;18
17257;20/10/2022;Kam;20;Okt;2022;18.46.51;18
17258;20/10/2022;Kam;20;Okt;2022;18.53.44;18
17259;20/10/2022;Kam;20;Okt;2022;19.04.48;19
17260;20/10/2022;Kam;20;Okt;2022;19.20.23;19
17261;20/10/2022;Kam;20;Okt;2022;19.23.26;19
17262;20/10/2022;Kam;20;Okt;2022;19.41.36;19
17263;20/10/2022;Kam;20;Okt;2022;19.48.30;19
17264;20/10/2022;Kam;20;Okt;2022;20.11.11;20
17265;20/10/2022;Kam;20;Okt;2022;20.24.37;20
17266;20/10/2022;Kam;20;Okt;2022;20.42.49;20
17267;20/10/2022;Kam;20;Okt;2022;20.48.39;20
17268;20/10/2022;Kam;20;Okt;2022;20.59.52;20
17269;20/10/2022;Kam;20;Okt;2022;21.03.35;21
17270;20/10/2022;Kam;20;Okt;2022;21.25.48;21
17271;20/10/2022;Kam;20;Okt;2022;21.38.55;21
17272;20/10/2022;Kam;20;Okt;2022;22.25.01;22
17273;20/10/2022;Kam;20;Okt;2022;22.32.49;22
17274;21/10/2022;Jum;21;Okt;2022;11.16.30;11
17275;21/10/2022;Jum;21;Okt;2022;11.21.11;11
17276;21/10/2022;Jum;21;Okt;2022;11.21.48;11
17277;21/10/2022;Jum;21;Okt;2022;11.25.58;11
17278;21/10/2022;Jum;21;Okt;2022;11.37.19;11
17279;21/10/2022;Jum;21;Okt;2022;11.38.41;11
17280;21/10/2022;Jum;21;Okt;2022;11.38.59;11
17281;21/10/2022;Jum;21;Okt;2022;12.16.09;12
17282;21/10/2022;Jum;21;Okt;2022;12.22.39;12
17283;21/10/2022;Jum;21;Okt;2022;12.26.36;12
17284;21/10/2022;Jum;21;Okt;2022;12.31.38;12
17285;21/10/2022;Jum;21;Okt;2022;12.41.50;12
17286;21/10/2022;Jum;21;Okt;2022;12.44.37;12
17287;21/10/2022;Jum;21;Okt;2022;12.57.22;12
17288;21/10/2022;Jum;21;Okt;2022;13.01.56;13
17289;21/10/2022;Jum;21;Okt;2022;13.14.57;13
17290;21/10/2022;Jum;21;Okt;2022;13.32.00;13
17291;21/10/2022;Jum;21;Okt;2022;13.32.54;13
17292;21/10/2022;Jum;21;Okt;2022;13.33.13;13
17293;21/10/2022;Jum;21;Okt;2022;13.38.56;13
17294;21/10/2022;Jum;21;Okt;2022;13.48.08;13
17295;21/10/2022;Jum;21;Okt;2022;13.49.59;13
17296;21/10/2022;Jum;21;Okt;2022;13.58.34;13
17297;21/10/2022;Jum;21;Okt;2022;13.58.41;13
17298;21/10/2022;Jum;21;Okt;2022;14.06.53;14
17299;21/10/2022;Jum;21;Okt;2022;15.02.54;15
